customer_id,store_id,external_customer_id
"8aa7a614-1b0b-4e97-938f-b16c1face625","726a81cc-fe59-46a2-81ec-eb2267c4e007","JZV8SEJDCB7HAV4Q1Z1K0WWVF0" 
"f219f20e-56a4-4559-9cd9-5109b4f3b1d3","91c115c3-1e3d-425c-95aa-9e8057883297","Y8YCZW324GW008RC85W55X315C" 
"dd26d39e-ca49-494d-a843-4624efd70e6c","ac4ba8b2-77db-425e-8d01-5e635069138d","FVMMED9K353B758XB5M4S99R1W" 
"1953b468-e7e3-4098-af21-6d8d87b62b95","ac4ba8b2-77db-425e-8d01-5e635069138d","X0YG7F6MB85Y956Y55S9Z5P1T4" 
"903310b6-3114-4f7c-a1b0-dbe6efd81be3","185108b5-ba4b-401c-8f15-b8d3c13468f9","1F6ZPZ2HTCB7FKTJ33EPZWBXE4" 
"64b766b6-2e99-41f1-b652-48c706f77329","38459f3d-307e-4ee7-868e-e0cca3534ba8","G53D0CN6JPEZ4GJY6MYTCZVP9C" 
"476fe5fa-7bcf-44e8-b319-cbef508df19d","2afef948-1b85-4042-966f-8bcccdd08045","GBN07AWQ49GHADJ27A0QC6TGH4" 
"008bea5e-f49f-44a7-9519-585ecac9575d","b4c33c8b-60c0-466d-98df-3d9388161925","9PW3JRX7AD6J7A644WWAMMS7WC" 
"b4673d52-e585-45da-acdc-a1835a0ae8c5","ac4ba8b2-77db-425e-8d01-5e635069138d","E2YAZ0VX8DEV19DJ7GB3BDRFJW" 
"5f1c12ec-4179-47e8-a870-4d21812feac7","811a812b-f2ac-48e5-b3f4-7f33bc981f68","5TY9Q27MSB04ZWGA20QWMKCDZ8" 
"3962f94d-cfb5-4fa2-a3f4-fb0cc7155c83","ac4ba8b2-77db-425e-8d01-5e635069138d","KJRWPS4F98EQ0PPD6Q6BH6TY94" 
"a9a62dd8-b848-4b7a-985f-83209db8e800","1ca145d3-3cec-43f0-ada1-242248256c67","41SM87C6YJSN1DFNSJDYHC8P10" 
"53f47121-991d-46f3-ba73-59dcfb11f9c2","6b2e02bd-9f57-4938-a4dc-871624af816e","MCD02M6TP01Q53W4X646MRSH54" 
"80e427ac-9a7b-4a6b-9955-d9a61c94fba4","ac4ba8b2-77db-425e-8d01-5e635069138d","FQ4C6N7N5XGQGX7BCB2XRPWS0M" 
"902c8a10-69a2-46be-8c8c-8d53838fe746","185108b5-ba4b-401c-8f15-b8d3c13468f9","8B5VEV2W4J4G4SGNRTF1DTKG1W" 
"6183c7a1-f422-42e2-b6d9-a865563c031b","185108b5-ba4b-401c-8f15-b8d3c13468f9","PPG6S2KWF6MGFZRNA1A2TPTPPW" 
"6d15c80b-05d2-40f7-9190-ab5e34854d13","af0c7b20-4c61-4dfd-ad4f-ac079b8a718b","EM59G8CHR6PW9917P9A89XSY6R" 
"0c95fc53-641a-422b-9565-e3047f6611a8","7b031c44-8c0f-43fc-b490-777b3491c123","SHWN61JDBCB9YD5S4G7TPYY350" 
"18021d3a-ce52-41f3-b70c-e101ee143e39","ac4ba8b2-77db-425e-8d01-5e635069138d","JW8V9RC25NWPH0J6EB3FKBGYBW" 
"b62cb454-49fb-499e-a747-8d44f50b4f4f","91c115c3-1e3d-425c-95aa-9e8057883297","PEZ106D5JPEEG9WA0X1VJ2DNSG" 
"20c26cab-1f78-4db6-928e-3926606e7c4d","ac4ba8b2-77db-425e-8d01-5e635069138d","7E5GYPJXJPG12XYP401XAB6VB8" 
"0000c4f6-9866-428a-a1b1-87512270b872","ac4ba8b2-77db-425e-8d01-5e635069138d","3HGZAJ6S3NY2YQNSRTMEK9D2GM" 
"9d4fe0cf-ab4f-4a98-b757-f8b10dbbc76f","1ada5db8-5c5f-4c4c-98d8-22489d0f722d","98VTK07RWNP1JTWHJYSKJ3AFY0" 
"6ddd44c3-a1b6-42c6-bb7e-02da6a66ecda","1ada5db8-5c5f-4c4c-98d8-22489d0f722d","CDRSG7QW8FH5HWSC56P7QRHTS0" 
"6da96154-9072-45b9-9daf-8795b9d6a61d","ac4ba8b2-77db-425e-8d01-5e635069138d","KG8WWPB989WC79REB43PF3DX50" 
"acbbef4e-4703-4591-bee3-3e7e2a715336","7b031c44-8c0f-43fc-b490-777b3491c123","WZE8QSRFVBYYQ4MJE0YTDP23VG" 
"662ef4f8-9797-4dc8-979f-e7dcaf3dff76","698ed8d0-ecf8-46c7-b0db-e932e5421f19","CT9EGRK7CS6V13SZHW8BZ2A23W" 
"dbefd3d8-fb1d-4314-9b67-05f6c4628560","ac4ba8b2-77db-425e-8d01-5e635069138d","NQKSS5GBJTGNRJ633BSY8S1H9C" 
"be53a52e-be3b-434b-9f6b-3a79befc805c","81b39edc-2139-458b-b8b2-d1d5eda94fc0","KHANXQHX23WHH8476N26TWGPZG" 
"e65fa1ff-7771-415b-b002-38cad2ee171e","599a0664-582d-428c-b1b9-89c026da1607","6X9TRDFKFXHJZZGS83HMZESCP8" 
"f591cf2c-7123-406d-8c70-ba2e9afbedd3","fcc3adef-b701-4778-9a6b-320783fe1794","1E5VE1XX9EDK6NNQTENSJ57JPM" 
"78d889e0-d1b1-4619-b263-30956721bae4","e2e26b6e-fb4c-48a7-951c-e356a89ff046","T1YQF4HPYVG6ZAADC6PHCB8KVM" 
"6e3de0e0-0ec8-4461-9371-6e8ed7a2f05b","7b031c44-8c0f-43fc-b490-777b3491c123","0WMP167NA16GSC63ZZEHHM04GR" 
"cd5ed7e0-34de-471b-b339-77485399e60f","ac4ba8b2-77db-425e-8d01-5e635069138d","NPCBK0E093TZVSZJKZZXB90XRM" 
"680a875c-8913-46b2-bee7-3390b836c99d","7b031c44-8c0f-43fc-b490-777b3491c123","9Z28B6CENV6PD18G44VX6NMWFG" 
"9c4f636c-977a-47d7-9246-26974ac4a581","ecff9bbd-43df-4346-8c95-2cee6beb5350","0K3E3KEQBAHZ0ZCPDRCTWYCYN8" 
"6f4ddda7-45e7-4dc0-ae6e-a0467373d051","deecc38c-5f61-4d88-8cba-44dd26ca4e79","H386X64H50FRCM95H3CX3HJMV0" 
"30d083f5-1d84-4b80-9339-b59a4a47d98a","fcc3adef-b701-4778-9a6b-320783fe1794","K4YM1AQBWH6N95V7P7738HEXCG" 
"438c18e8-e307-4204-b04e-a16ac2129a7a","2afef948-1b85-4042-966f-8bcccdd08045","RSMBS1SKKD7KK4SCY0GRVA1MXR" 
"ee07699b-3c6d-4453-afdc-bfd72aac2f0c","7b031c44-8c0f-43fc-b490-777b3491c123","JZHC4GY0605Y4VFZD95RBH33SR" 
"d7b07a21-ea30-403d-a099-27ccb9419608","ac4ba8b2-77db-425e-8d01-5e635069138d","B9VHN0AENH0EX72YWG6V14WFK4" 
"4dc5af58-a856-4aca-8a29-f96b7c741855","ac4ba8b2-77db-425e-8d01-5e635069138d","3SV9KB06EKWSD2YDDQ1KJBFAEG" 
"e8a9ed5d-1844-440e-b598-7aef77585fb3","7b031c44-8c0f-43fc-b490-777b3491c123","E09YYW4BPD3458BJZMHM4BTW58" 
"309cb178-19c5-474e-abb6-820a72aa520a","ac4ba8b2-77db-425e-8d01-5e635069138d","KNMPDAHJ5Z2HQJF9VF3N4GYFVR" 
"53cc85cd-300f-49a2-9908-84395597c484","ac4ba8b2-77db-425e-8d01-5e635069138d","8WJPXYXRG57E35QADA6XM4C4TG" 
"580966eb-57d2-4b89-921c-fcdeb1cfc284","ac4ba8b2-77db-425e-8d01-5e635069138d","019QMK2TRA4P20FS5Z38C2KT6C" 
"6f44b0ef-0e87-41b9-b954-3c0d28c144ab","a1a4104b-1fd7-45e9-a7f3-8418ec1ef691","AD5EYV3SXS78NV3QRV0FPH580M" 
"ad648d7d-8510-4ed5-a689-54073358c4f2","1acd9af7-fd30-4f73-860f-5d0335ac6d76","GWYF2GMXGY6B27YNV9HVVZ4QSC" 
"cc36ed9b-9e0f-4a50-bb48-bc488073153a","296fc545-8e25-46ae-aba0-31ad5e300fcb","YTY6KKC9C5M9DH7YHSCH1H7FCC" 
"5bc20e02-1fed-4472-b9db-c6187defbaf2","1acd9af7-fd30-4f73-860f-5d0335ac6d76","Y0ND71CB3099Y1R1VM5MWD992W" 
"3e7930ce-e1fa-4974-a9c4-4f1d728018fb","ecff9bbd-43df-4346-8c95-2cee6beb5350","10B8F8XHPN08YYN9RQX0KMHQPG" 
"6b6b1b42-a4ac-428e-8c9f-5c034d853715","ac4ba8b2-77db-425e-8d01-5e635069138d","0BW3PZCHSQPG3CBMZ347HCBPQ4" 
"537c6e31-d2a3-47bc-8818-058adab8dda0","f9c286f1-82e8-4e11-851d-527af928e328","5R88PX13R41N8VJ55KYNW66MVR" 
"5850e701-a0a0-4abb-bb5a-f3c671f72c42","426e2dfa-1ce5-43b1-8c36-ad8886b1444d","VKCMDX3B6RT947WEBEBZKXZ1PW" 
"f182364a-8bcc-47f4-880f-d35f86478279","7b031c44-8c0f-43fc-b490-777b3491c123","B1BBWQG79TRS72KZ7ZXQFKSPV8" 
"47ec1015-b726-490e-8064-f1e7763b54b7","5ba2265e-1256-4506-b120-66996d72df10","Z8PKQ1M9APJWMWRXTTM27T3JPR" 
"386e3824-ea99-48b6-adc0-97c95598c093","ac4ba8b2-77db-425e-8d01-5e635069138d","ZBZ7T84AVHRTCD396S2FXJ75RC" 
"1d57e7c6-2676-4d72-a924-daab3879b3f9","ac4ba8b2-77db-425e-8d01-5e635069138d","63X1QRZB6N0XH2VZT39JDEVWYG" 
"86d2a844-1a2d-4d19-b995-d0cb9ef35b66","8b1b4a24-e02f-4199-a33d-06348daa4bcf","0VKK081WE15HK393GC58ZBCCRR" 
"3ecc93fe-c13e-4777-bef0-750efa90d5df","2afef948-1b85-4042-966f-8bcccdd08045","7F66AY0GC10RZAMH0XHMJQ0BX0" 
"13e83c0e-8ccf-4ef8-83f6-870fb818272f","ac4ba8b2-77db-425e-8d01-5e635069138d","S8Q6AGNZBZ5ZPBSB6MX58D8V6G" 
"1d3b9139-bf9b-4a42-bf0d-a28fd575ec86","d0b1a6d3-b6f1-44e9-ac1d-7d6c8488db5a","HDW35KG598XM7ZYP1X891PQHY4" 
"2f8a1da0-3c71-4e7a-8412-d810762a4f54","9e94dc84-343c-4d49-9fdd-e7be5667ec38","0A180MSH1P7H27CDRDTW8PFW1C" 
"76d404c4-eace-46f3-acf4-be4c81bff160","ac4ba8b2-77db-425e-8d01-5e635069138d","G74ASMPXYX0CB7M360YTB2YM3C" 
"000fb572-7f3e-4cf6-b86a-9c25ba7f18f8","791ad77b-ef89-4787-a34b-46aa58aa4413","0CASTBQCD95RBC04TDV1PCMKNR" 
"2cb50fd7-6e29-430b-b97e-fa4a91fd517c","ac4ba8b2-77db-425e-8d01-5e635069138d","M59J42TRJ9JE1X1J3N5VZRNRMG" 
"06767eb6-c829-4200-a50c-a3fb2d4f2345","f48a7b49-7e2b-4285-a922-9a9f6f3aaaaa","WHHZE7BTDJMCDEZFYGRPM6T1S4" 
"5313e95a-d4e0-421e-8c5b-e4aa24c0f8c4","fcc3adef-b701-4778-9a6b-320783fe1794","SW58HW1EGN71Z0DTW8J4HXQQXW" 
"06ed096e-b94a-4664-b78c-ca6092fb2943","7b031c44-8c0f-43fc-b490-777b3491c123","Q59PFZ600J1K3K7EK6QT35JWCR" 
"f9084516-96a3-4311-80a5-e6926f5f5c5e","ac4ba8b2-77db-425e-8d01-5e635069138d","PK39BV6DKSRK5772YXHXSJ76JW" 
"4ca21c38-c773-4645-b66e-585a1f860027","a1d264e6-0023-4baa-be4f-07dcb21cf46b","ARFTNWNZTK4JPRQGRYRDNBN0CR" 
"b30b60db-2292-4b4e-9f27-a1636b881fe2","698ed8d0-ecf8-46c7-b0db-e932e5421f19","9V4J64NP1FF595VEPDXPMJ8TXG" 
"28c05d36-940b-4e54-8b99-01834044602e","5ba2265e-1256-4506-b120-66996d72df10","MSYD5ETK5E9Q08XRVA89JE5KPM" 
"6cddd4d5-08da-4c52-b6c8-1446de6971cb","2afef948-1b85-4042-966f-8bcccdd08045","M4M5CY7455Z2Z80C6S18PMETHR" 
"e4111a27-9be2-48cd-a749-e47a4f31874f","b4dfd3a3-ef2c-45ba-8514-87ac70d9cdbf","HEBV9PC22E282DCYKBPT0R03M8" 
"f1bd98ef-0b26-4dbe-a6e8-885ed7c525b4","c121c873-a8f4-49ca-aff3-a74dd79843dd","2TTZ1C5YXVHBC0KD2G87KK674C" 
"0977128f-fe53-4927-85f9-fecfa2dd447a","698ed8d0-ecf8-46c7-b0db-e932e5421f19","3XCQ1N0ZEY295FRR4YQVJE29XW" 
"987123d8-4338-485a-bb19-5c44fab4323d","91c115c3-1e3d-425c-95aa-9e8057883297","GA00104WAP3VWQESSJB94W2AH8" 
"b66216be-2621-45da-af9c-303f0ffeaa19","d463d2ae-6b8f-4292-a346-865c95c1c6c4","Z9BWNZ4MRAW7933GCGTCHRVXTR" 
"8cf45797-37fb-46d9-aafe-7dbc1b40f6f2","7b031c44-8c0f-43fc-b490-777b3491c123","DWMS72SRNRMGBWEKZHNT3R8NDW" 
"c5f83e4c-c95e-4f9a-a3c5-f168f55e43fc","1ada5db8-5c5f-4c4c-98d8-22489d0f722d","0E3GVS6M2X0S72K2JTB8BNR2XW" 
"c71bce7f-e060-42c9-ba62-dbb8e69a8779","ac4ba8b2-77db-425e-8d01-5e635069138d","VER8BYCW9QEQ9D4CYRBJ4VDFN4" 
"bb28a874-790e-4557-a5c3-38173d70aa94","ac4ba8b2-77db-425e-8d01-5e635069138d","ZPYQ83E7FEWA5V3YJGDB0152B0" 
"f6d146a7-8c71-4b0e-b67e-acf73fbc6e72","ac4ba8b2-77db-425e-8d01-5e635069138d","WYVJ1CH1M6TNQ6JF2BZCTMBGR0" 
"a35621a7-027f-4678-b12e-ee27bd6cffbe","7b031c44-8c0f-43fc-b490-777b3491c123","H43XJAK28J25WD5BRSVTHJBS4W" 
"c93f32e7-7211-4a9e-a8df-0ffa0088b701","185108b5-ba4b-401c-8f15-b8d3c13468f9","G4FGSN267S1676Y3S49KP9PK40" 
"5586134c-7f9c-4b02-870a-4a604595c58f","970a6acc-85c7-4196-89b3-5553fa1b7b95","3SMQKB9BY11DDBY22TXVDFV1YW" 
"12eff5f5-5483-4bd9-b808-1634eef84f70","14294efd-70a7-4732-aa1a-15dd1f9ecc64","6A1ZMACY77RD8SFT2NMSRRKRGG" 
"776d4432-a173-4ced-8590-ca5265837b74","7b031c44-8c0f-43fc-b490-777b3491c123","D28PDKQJD4HHV3ZH3E98R65NWC" 
"009a10f3-ade6-4ea3-b0c6-e434c67e3632","ac4ba8b2-77db-425e-8d01-5e635069138d","E0AFMXG4R0K24F6YV7P8D4G384" 
"372d5fc3-7633-42da-9f82-e2fa192ad70e","ac4ba8b2-77db-425e-8d01-5e635069138d","Z27HMSG18HKX9G0D1S3405FBG0" 
"c1354fad-89f4-4068-a4cf-b3c3f95d93cc","ac4ba8b2-77db-425e-8d01-5e635069138d","X5D634PZY19FAM61SPDBS9B0CG" 
"f57074f2-1348-4d2b-9697-921b75e1dfdc","ac4ba8b2-77db-425e-8d01-5e635069138d","G5FVSYP73DKTPS3RRX3ZZ0DM78" 
"c11261ed-0a1b-4da2-b578-0ff4783a74c4","1ada5db8-5c5f-4c4c-98d8-22489d0f722d","633CQJB6C92GF8SHNBH7W482DC" 
"cc3b4824-3e56-42ba-b123-b73488e91f86","698ed8d0-ecf8-46c7-b0db-e932e5421f19","V81E89J2VEEJMK1AZ0WFDT681M" 
"9e65504e-8a43-4c89-bd13-84073685df6e","ac4ba8b2-77db-425e-8d01-5e635069138d","96F0AQZ2XQG54ZP8WVMG8CA0XR" 
"bb030d5e-3020-454b-bdf7-2bbdafbf3d7b","7b031c44-8c0f-43fc-b490-777b3491c123","RARGS9RNG3XGYG1BHCRA53ZKR0" 
"60f564e1-7724-45b2-911b-12450448130e","03256707-d708-46b8-8a4e-40889eaceb7b","ZT557Y491GBH3EGX57Q3GF8B78" 
"bff60e71-0b0e-4af1-9d42-5577a876e20b","7b031c44-8c0f-43fc-b490-777b3491c123","46B3RAAJXFD9NNTHB6CRDBTKR8" 
"264f84cc-e6df-4104-b8c2-c6a45f6de5b2","c121c873-a8f4-49ca-aff3-a74dd79843dd","FKE9079W0N0B56B116PTF0HQFG" 
"0cb39947-4daa-4f02-93c5-de1493507733","811a812b-f2ac-48e5-b3f4-7f33bc981f68","2ADGV20NCH2911XEPKA05EVPDG" 
"2c8fff8f-7faf-42f0-befe-46aea7010cbc","2960c457-4bc3-4e45-add9-6a1e2c873a52","P12ZJ26PDKRZVZ4BWCR6HW3Z74" 
"eaa6647a-2119-4eac-a509-1db0e56c3865","ac4ba8b2-77db-425e-8d01-5e635069138d","MWQGKS13Z8DBAB3RKS051FDD5C" 
"a9c49512-3666-4e82-a7d8-33942f111ec7","ac4ba8b2-77db-425e-8d01-5e635069138d","7RZBH2ZZKTY4JCZJVGYX8HWJYG" 
"e0f3b49e-d8f8-4684-883f-21f15dbea2fc","ac4ba8b2-77db-425e-8d01-5e635069138d","PBSNEPF4GJS4TZ7353ETM69168" 
"5853eb4f-b07d-42b5-908c-95a8b99c239d","e2e26b6e-fb4c-48a7-951c-e356a89ff046","2208HQ72CEXBB7AM4GTJESK6K8" 
"26e28e69-d05e-45f4-b527-6b89e38bd947","ed00c482-a523-4fa2-940d-77290a2453db","5M9AC39QQD0T5CSGBCV8PAVJPG" 
"5d399cbc-1695-42e8-8c5d-fe218a47eddd","ac4ba8b2-77db-425e-8d01-5e635069138d","7B1K20EH2HGEJWKME7VHF3EKPR" 
"8b499ea2-3454-4b20-bcf3-d5114d773a57","f73686e3-2a03-44e4-96d6-520f8e2d28dd","5Q22Z60ZG053DC5RTQ8JBWF3BR" 
"db75e7ed-a6da-411c-8ea2-8c8999d62b13","ac4ba8b2-77db-425e-8d01-5e635069138d","VG8C060STY7Z2TGZT4AT2HDCZG" 
"8abd9e6b-d1da-47c1-bff3-1c9cc8446f4b","1d7e1252-f8c4-4dd7-b15b-eb710e1f7b4f","DJRCH7P3YZ2GGW28ZM8WA2P5TW" 
"0bbc9f82-1c56-4959-b2b9-22db94c0c4d7","175f2939-485e-4136-89a4-f0a37f70d30b","SFJXBNM3HBXQ80Q5SNQJZX32RW" 
"8f84f4f0-8046-48e8-a2a9-ef0d972ac180","726a81cc-fe59-46a2-81ec-eb2267c4e007","RBCYKPMARN1XHBT8YFX25R5VGR" 
"68862315-1979-4d20-bc6b-bd692069f6bb","979693a8-cc23-4ade-b337-cc76b837b8bc","888RKA6QMWZTFSH6F7Y3H33J54" 
"3773f010-8fa2-4655-b0d3-8b335c7b24da","970a6acc-85c7-4196-89b3-5553fa1b7b95","T8QXQRZJ6H5EX0BA08TBQQVZ2G" 
"c8c374f4-8acd-41e9-95d3-adcf1eba763a","ac4ba8b2-77db-425e-8d01-5e635069138d","4VA5WNGDHZ6CJG2NKBX3DABFH0" 
"832b1f8c-f21d-4551-b3dd-ccf6824cff74","7b2e901b-ea66-4dab-8346-7e7c7b54e340","B411V5JXX5TTK106H6XTV4MTJR" 
"6113dc63-72bf-49ae-9598-797262f82c34","ac4ba8b2-77db-425e-8d01-5e635069138d","WG1XSDYVFSXYG1CH9VN8C75JCC" 
"b7b872c2-a72a-4862-b300-3223dc0866ec","2afef948-1b85-4042-966f-8bcccdd08045","C3NKFJVQHKVS2MJKRDQ87VC6GM" 
"360b3095-9b31-4910-8f40-153ed14022fa","b4c33c8b-60c0-466d-98df-3d9388161925","QX095YQ10X0HFN0C767M93MY04" 
"c242e879-8a2a-44bb-8e78-46def2c44fab","b7fa3acc-0e82-4991-a97e-8ecea7369331","ZYMKTQ8ZZE81QK1VPG1W5BXYWR" 
"8e29c694-330e-4c06-b1b2-6af293253265","7b031c44-8c0f-43fc-b490-777b3491c123","01PEC66JV0YWBAV7KHE7QJD3SG" 
"c8f5f28b-ecf4-4fcf-9f6c-b9cffe2f6e69","1ada5db8-5c5f-4c4c-98d8-22489d0f722d","P3JQA2NJQKAZ48NJBXB98Q3B0R" 
"f81119db-23b7-4c36-b76c-a2b08ef5db47","1acd9af7-fd30-4f73-860f-5d0335ac6d76","DNG7V7GDK93ZZ6YJ9VQDMSK5A4" 
"2fa5e39a-3789-4d26-a291-a9cddc034884","1ada5db8-5c5f-4c4c-98d8-22489d0f722d","ASAM5Y8AC5JE9K3KXJSHWMDCS8" 
"6b94bccc-9933-4637-8372-1cdc4f1c4821","96487ab9-01d2-4e9a-953e-c78f75101ddc","5VRA26ND0D4G8WVC89MTJN9ZFR" 
"cd1796fb-e161-4d75-a264-e6bd513b1b64","ac4ba8b2-77db-425e-8d01-5e635069138d","F5W1BDZ1E0P6253VGG4HJZ9P8C" 
"be02e6a6-ca6a-4833-a0c9-3fd9416fab32","ac4ba8b2-77db-425e-8d01-5e635069138d","CEGNJSQRZH63Z37WH0QQ2SVKD0" 
"8d505903-85e6-4935-8335-d14accfe689e","e23c2fc3-107c-42bb-abe2-d811795112ec","T6QP5XFJ3N4N1A19ARGN6Y0ENR" 
"78406af7-63f1-4603-8b42-242c9c7494ba","ac4ba8b2-77db-425e-8d01-5e635069138d","K38K91G7J32BVGJ9NR4HCG5JE8" 
"c51dbca8-a689-4978-a77e-695a8b3dd5a4","f10aa2b7-8caa-492a-8e8b-662aaacf268b","ZC98G1VVT9A766KW7M2SB0JM00" 
"ad2e7018-cd09-4288-8893-54b4d51651ec","91c115c3-1e3d-425c-95aa-9e8057883297","12SHW28TEX5H55Q26K5JHFXHY4" 
"646f86aa-a014-4e81-a62e-49e010bcd919","d463d2ae-6b8f-4292-a346-865c95c1c6c4","88ZYEHS5VVHX3WP2EAK4N8WJZ0" 
"8818a5d8-c143-4182-99ce-748611a67fdf","ac4ba8b2-77db-425e-8d01-5e635069138d","SVX1M54MAS66Z8711XX1RN4DH0" 
"3e43f9cb-72e1-49b9-8a2e-ccd24da7c71f","7b031c44-8c0f-43fc-b490-777b3491c123","38KP5E6HNZTBM9K20WV5SCW6XG" 
"35e39531-7b08-4bf7-8df7-39363df56224","0738258d-652b-47f2-81e0-49e055d01144","A2KPC8K35H0TNBQMCWCF6AZJ0C" 
"a0cf6dcd-04ab-4021-9331-568f242bef9e","f7576f30-270e-4f19-ac08-ebf348a58490","H7WNF58HD57A3B3854BZ3PR2J4" 
"89db1bc0-d2b3-41ec-9d2c-59cc1e758c93","a1a4104b-1fd7-45e9-a7f3-8418ec1ef691","594HWKP2JN6C367RPGJ0ANTHY8" 
"fb521ff7-bc9f-4952-884a-cd21762d8396","9e94dc84-343c-4d49-9fdd-e7be5667ec38","SWP8JYZN8ZTQ7Z48BNY47PXNER" 
"f67a6209-62cb-42da-8763-6c66013d8c87","60be91ce-770f-4442-9785-439fefdbc32a","NRCXPS6E578SMF0DN8TC55W83M" 
"03574ced-94fd-4804-9203-e2348dfa8276","ac4ba8b2-77db-425e-8d01-5e635069138d","7NQFKHDFNT9RJC0WKR202SCE80" 
"1dee3509-c9ca-447f-a607-eb5d0f1dab56","ac4ba8b2-77db-425e-8d01-5e635069138d","4K73WMHKPVHJ3T0APMYT2GE1YC" 
